processo_25,id
4560,0004772-61.2025.8.16.0146
4561,0042857-69.2025.8.16.0000
4562,0032808-63.2025.8.16.0001
4563,0006847-91.2020.8.16.0035
4564,0039074-69.2025.8.16.0000
4565,0040622-66.2025.8.16.0021
4566,0023746-02.2025.8.16.0000
4567,0010507-60.2024.8.16.0130
4568,0008785-54.2025.8.16.0130
4569,0074746-41.2025.8.16.0000
4570,0003559-84.2023.8.16.0115
4571,0059287-96.2025.8.16.0000
4572,0006236-56.2023.8.16.0190
4573,0002137-57.2022.8.16.0132
4574,0004176-86.2023.8.16.0004
4575,0001263-85.2024.8.16.0202
4576,0008100-58.2024.8.16.0170
4577,0006167-66.2023.8.16.0079
4578,0033356-06.2016.8.16.0001
4579,0129478-69.2025.8.16.0000
4580,0000523-79.2025.8.16.0045
4581,0015940-71.2025.8.16.0013
4582,0082495-67.2025.8.16.0014
4583,0001970-56.2025.8.16.0028
4584,0062347-77.2025.8.16.0000
4585,0006691-50.2025.8.16.0190
4586,0000598-11.2023.8.16.0071
4587,4004970-18.2025.8.16.4321
4588,0006051-47.1999.8.16.0129
4589,0074866-84.2025.8.16.0000
4590,0013985-32.2025.8.16.0004
4591,0028674-27.2020.8.16.0014
4592,0097282-46.2025.8.16.0000
4593,0000479-86.2024.8.16.0080
4594,0087538-27.2025.8.16.0000
4595,0108817-69.2025.8.16.0000
4596,0000439-69.2023.8.16.0103
4597,0010466-49.2025.8.16.0004
4598,0023870-69.2018.8.16.0019
4599,0002409-22.2025.8.16.0043
4600,0018610-24.2025.8.16.0194
4601,0002118-11.2025.8.16.0176
4602,0111280-81.2025.8.16.0000
4603,0095974-72.2025.8.16.0000
4604,0024115-85.2024.8.16.0014
4605,0002964-22.2023.8.16.0136
4606,0003648-86.2023.8.16.0025
4607,0010046-87.2024.8.16.0001
4608,0092347-60.2025.8.16.0000
4609,0000112-55.2018.8.16.0021
4610,0021909-98.2025.8.16.0035
4611,0018013-55.2025.8.16.0194
4612,0036743-91.2024.8.16.0019
4613,0018477-13.2024.8.16.0001
4614,0002224-64.2022.8.16.0115
4615,0007401-08.2024.8.16.0028
4616,0003091-57.2025.8.16.0081
4617,0112964-41.2025.8.16.0000
4618,0110213-81.2025.8.16.0000
4619,0027885-72.2023.8.16.0030
4620,0013501-06.2024.8.16.0019
4621,0006546-70.2023.8.16.0058
4622,0005687-90.2025.8.16.0088
4623,0003779-02.2025.8.16.0119
4624,0017910-23.2023.8.16.0031
4625,0134268-96.2025.8.16.0000
4626,0132260-49.2025.8.16.0000
4627,0087814-58.2025.8.16.0000
4628,0037370-18.2025.8.16.0001
4629,0014553-21.2025.8.16.0013
4630,0005552-70.2025.8.16.0123
4631,0010202-45.2025.8.16.0129
4632,0008307-46.2025.8.16.0033
4633,4000059-56.2025.8.16.0119
4634,0018653-62.2025.8.16.0031
4635,0062806-79.2025.8.16.0000
4636,0003662-48.2025.8.16.0139
4637,0004495-55.2022.8.16.0112
4638,0030733-51.2025.8.16.0001
4639,0042618-08.2025.8.16.0019
4640,4000365-86.2025.8.16.0131
4641,4001410-88.2025.8.16.0014
4642,0006604-42.2016.8.16.0083
4643,0005512-42.2023.8.16.0064
4644,4001518-20.2025.8.16.0014
4645,0005027-28.2024.8.16.0025
4646,0108314-48.2025.8.16.0000
4647,0006324-53.2021.8.16.0194
4648,0000344-84.2023.8.16.0185
4649,0078662-83.2025.8.16.0000
4650,0078834-25.2025.8.16.0000
4651,0009639-63.2023.8.16.0083
4652,0004634-91.2021.8.16.0160
4653,0076188-13.2023.8.16.0000
4654,0094468-61.2025.8.16.0000
4655,0004510-11.2021.8.16.0160
4656,0111425-40.2025.8.16.0000
4657,0068832-95.2018.8.16.0014
4658,0062036-44.2025.8.16.0014
4659,0005720-93.2025.8.16.0116
4660,0025462-30.2022.8.16.0013
4661,0010400-21.2019.8.16.0185
4662,0010701-83.2025.8.16.0014
4663,0080888-61.2025.8.16.0000
4664,0047619-36.2023.8.16.0021
4665,0076858-80.2025.8.16.0000
4666,0119680-84.2025.8.16.0000
4667,0095419-55.2025.8.16.0000
4668,0083156-88.2025.8.16.0000
4669,0116083-10.2025.8.16.0000
4670,0006318-92.2025.8.16.0004
4671,0061105-74.2011.8.16.0000
4672,0103743-34.2025.8.16.0000
4673,0133890-43.2025.8.16.0000
4674,0000668-31.2025.8.16.0112
4675,0016206-97.2024.8.16.0173
4676,0001660-58.2025.8.16.0090
4677,0091680-74.2025.8.16.0000
4678,0013721-10.2025.8.16.0038
4679,0003103-45.2024.8.16.0101
4680,0094674-75.2025.8.16.0000
4681,0124301-27.2025.8.16.0000
4682,0059804-30.2023.8.16.0014
4683,0039801-55.2025.8.16.0185
4684,0037014-23.2025.8.16.0001
4685,0067278-26.2025.8.16.0000
4686,0032954-36.2023.8.16.0014
4687,0001528-31.2018.8.16.0127
4688,0117776-29.2025.8.16.0000
4689,0007965-47.2022.8.16.0160
4690,0109143-29.2025.8.16.0000
4691,0005554-62.2019.8.16.0119
4692,0112200-55.2025.8.16.0000
4693,0058782-08.2025.8.16.0000
4694,0006985-40.2019.8.16.0117
4695,0034533-67.2024.8.16.0019
4696,0109013-39.2025.8.16.0000
4697,0113871-16.2025.8.16.0000
4698,0128804-91.2025.8.16.0000
4699,0104650-09.2025.8.16.0000
4700,0114763-22.2025.8.16.0000
4701,0000323-69.2024.8.16.0122
4702,0123109-59.2025.8.16.0000
4703,0010719-12.2025.8.16.0174
4704,0006335-06.2024.8.16.0056
4705,0003859-24.2025.8.16.0035
4706,0014553-26.2025.8.16.0173
4707,0127641-76.2025.8.16.0000
4708,0095966-95.2025.8.16.0000
4709,0025539-65.2025.8.16.0035
4710,0121459-74.2025.8.16.0000
4711,0118309-85.2025.8.16.0000
4712,0118675-27.2025.8.16.0000
4713,4000025-42.2025.8.16.0132
4714,0005567-44.2024.8.16.0165
4715,0132339-28.2025.8.16.0000
4716,0022895-04.2024.8.16.0030
4717,0115157-29.2025.8.16.0000
4718,0002101-20.2025.8.16.0161
4719,0114273-97.2025.8.16.0000
4720,0037267-54.2025.8.16.0019
4721,0093404-16.2025.8.16.0000
4722,0002601-76.2025.8.16.0132
4723,0120025-50.2025.8.16.0000
4724,0111635-91.2025.8.16.0000
4725,0122874-92.2025.8.16.0000
4726,0003824-02.2025.8.16.0185
4727,0100957-17.2025.8.16.0000
4728,0011166-76.2024.8.16.0160
4729,0002607-68.2012.8.16.0058
4730,0004031-20.2002.8.16.0019
4731,0000326-21.2024.8.16.0026
4732,0109240-29.2025.8.16.0000
4733,0129735-94.2025.8.16.0000
4734,0008665-13.2024.8.16.0173
4735,0095027-18.2025.8.16.0000
4736,0036226-04.2024.8.16.0014
4737,0001794-22.2025.8.16.0014
4738,0022095-32.2025.8.16.0000
4739,0018851-92.2025.8.16.0001
4740,0037108-81.2020.8.16.0021
4741,0001060-53.2019.8.16.0088
4742,0000387-88.2015.8.16.0124
4743,0009814-88.2021.8.16.0160
4744,0009334-43.2020.8.16.0129
4745,0023549-59.2022.8.16.0030
4746,0011173-05.2023.8.16.0160
4747,0005349-65.2023.8.16.0160
4748,0103522-51.2025.8.16.0000
4749,0002920-63.2019.8.16.0129
4750,0117363-16.2025.8.16.0000
4751,0003638-36.2014.8.16.0129
4752,0119739-72.2025.8.16.0000
4753,0083566-41.2024.8.16.0014
4754,0006519-20.2013.8.16.0129
4755,0120062-77.2025.8.16.0000
4756,0079602-48.2025.8.16.0000
4757,0083473-86.2025.8.16.0000
4758,0039925-76.2023.8.16.0001
4759,0002599-30.2024.8.16.0104
4760,0020083-81.2021.8.16.0001
4761,0006115-22.2024.8.16.0019
4762,0104765-30.2025.8.16.0000
4763,0003330-87.2024.8.16.0019
4764,0031097-86.2022.8.16.0014
4765,0003163-91.2023.8.16.0088
4766,0021547-87.2024.8.16.0017
4767,0024204-02.2024.8.16.0017
4768,0009684-91.2015.8.16.0004
4769,0108473-88.2025.8.16.0000
4770,0136666-16.2025.8.16.0000
4771,0007873-18.2024.8.16.0025
4772,0004002-19.2025.8.16.0130
4773,0002988-35.2025.8.16.0086
4774,0092646-37.2025.8.16.0000
4775,0006533-69.2024.8.16.0112
4776,0004159-59.2023.8.16.0001
4777,0092327-69.2025.8.16.0000
4778,0027767-18.2025.8.16.0001
4779,0029557-11.2024.8.16.0021
4780,0020516-66.2023.8.16.0017
4781,0093000-62.2025.8.16.0000
4782,0008988-98.2025.8.16.0038
4783,0053638-53.2025.8.16.0000
4784,0001204-63.2018.8.16.0152
4785,0044903-62.2024.8.16.0001
4786,0102497-71.2023.8.16.0000
4787,0136321-50.2025.8.16.0000
4788,0093762-78.2025.8.16.0000
4789,0068552-25.2025.8.16.0000
4790,0019094-36.2025.8.16.0001
4791,0001875-24.2023.8.16.0116
4792,0078974-59.2025.8.16.0000
4793,0096647-65.2025.8.16.0000
4794,0096270-94.2025.8.16.0000
4795,0009786-86.2022.8.16.0160
4796,0105064-07.2025.8.16.0000
4797,0129495-08.2025.8.16.0000
4798,0007988-77.2008.8.16.0129
4799,0111447-98.2025.8.16.0000
4800,0133234-86.2025.8.16.0000
4801,0006814-48.2025.8.16.0190
4802,0132679-69.2025.8.16.0000
4803,0118117-55.2025.8.16.0000
4804,0008305-79.2025.8.16.0129
4805,0012183-79.2022.8.16.0173
4806,0099486-63.2025.8.16.0000
4807,0043338-72.2025.8.16.0019
4808,0100369-10.2025.8.16.0000
4809,0035848-96.2025.8.16.0019
4810,0020544-44.2025.8.16.0185
4811,0002070-98.2025.8.16.0193
4812,0137542-68.2025.8.16.0000
4813,0122487-77.2025.8.16.0000
4814,0123165-92.2025.8.16.0000
4815,0122303-24.2025.8.16.0000
4816,0106957-33.2025.8.16.0000
4817,0009379-68.2025.8.16.0130
4818,0012691-42.2025.8.16.0004
4819,0018548-11.2025.8.16.0185
4820,0000583-37.2023.8.16.0105
4821,0119599-38.2025.8.16.0000
4822,0005193-14.2022.8.16.0160
4823,0078677-52.2025.8.16.0000
4824,0001150-31.2018.8.16.0077
4825,0107773-15.2025.8.16.0000
4826,0119605-45.2025.8.16.0000
4827,0009540-78.2025.8.16.0130
4828,0132053-84.2024.8.16.0000
4829,0132257-94.2025.8.16.0000
4830,0016018-68.2024.8.16.0185
4831,0002480-04.2018.8.16.0129
4832,0119744-94.2025.8.16.0000
4833,0085981-05.2025.8.16.0000
4834,0110829-56.2025.8.16.0000
4835,0005368-51.2024.8.16.0026
4836,0102124-69.2025.8.16.0000
4837,0003400-02.2016.8.16.0079
4838,0015478-52.2024.8.16.0045
4839,0012439-38.2025.8.16.0069
4840,0018491-46.2024.8.16.0017
4841,0012348-45.2025.8.16.0069
4842,0091658-16.2025.8.16.0000
4843,0029503-08.2024.8.16.0001
4844,0005989-58.2023.8.16.0131
4845,0004664-24.2024.8.16.0160
4846,0096014-54.2025.8.16.0000
4847,0105179-28.2025.8.16.0000
4848,0027231-35.2011.8.16.0021
4849,0109186-63.2025.8.16.0000
4850,0105080-58.2025.8.16.0000
4851,0107929-03.2025.8.16.0000
4852,0027391-66.2024.8.16.0001
4853,0100105-90.2025.8.16.0000
4854,0001102-31.2017.8.16.0102
4855,0002749-92.2025.8.16.0001
4856,0102562-95.2025.8.16.0000
4857,0124490-05.2025.8.16.0000
4858,0010155-49.2024.8.16.0083
4859,0006236-13.2025.8.16.0117
4860,0017768-44.2025.8.16.0194
4861,0111438-39.2025.8.16.0000
4862,0054441-36.2025.8.16.0000
4863,0071524-23.2025.8.16.0014
4864,0001818-19.2024.8.16.0165
4865,0123714-05.2025.8.16.0000
4866,0085272-67.2025.8.16.0000
4867,0123095-75.2025.8.16.0000
4868,0020485-21.2024.8.16.0014
4869,0005467-34.2025.8.16.0075
4870,0127652-08.2025.8.16.0000
4871,0117257-54.2025.8.16.0000
4872,0127775-06.2025.8.16.0000
4873,0010232-08.2025.8.16.0056
4874,0003823-69.2025.8.16.0103
4875,0092158-82.2025.8.16.0000
4876,0016611-07.2023.8.16.0194
4877,0036832-80.2025.8.16.0019
4878,4005096-68.2025.8.16.4321
4879,0104418-94.2025.8.16.0000
4880,0004115-73.2024.8.16.0108
4881,0114140-55.2025.8.16.0000
4882,0117808-34.2025.8.16.0000
4883,0105385-42.2025.8.16.0000
4884,0106747-79.2025.8.16.0000
4885,0105209-63.2025.8.16.0000
4886,0001250-53.2024.8.16.0019
4887,0017113-64.2025.8.16.0035
4888,0001514-51.2025.8.16.0014
4889,0127991-64.2025.8.16.0000
4890,0012372-68.2021.8.16.0019
4891,0015252-26.2025.8.16.0170
4892,0125882-77.2025.8.16.0000
4893,0073262-46.2025.8.16.0014
4894,0102438-15.2025.8.16.0000
4895,0004371-37.2025.8.16.0025
4896,0012724-15.2024.8.16.0021
4897,0000837-94.2024.8.16.0001
4898,0002856-17.2025.8.16.0170
4899,0010007-73.2021.8.16.0170
4900,0007206-31.2023.8.16.0069
4901,0017400-32.2025.8.16.0001
4902,0015418-83.2024.8.16.0173
4903,0003521-92.2024.8.16.0097
4904,0004034-38.2025.8.16.0190
4905,0023802-91.2019.8.16.0017
4906,0042742-34.2014.8.16.0000
4907,0077334-21.2025.8.16.0000
4908,0005377-89.2024.8.16.0033
4909,0017301-07.2022.8.16.0021
4910,0039791-11.2025.8.16.0185
4911,0027893-68.2025.8.16.0001
4912,0003028-69.2025.8.16.0101
4913,0085683-13.2025.8.16.0000
4914,0001928-33.2024.8.16.0160
4915,0066870-27.2024.8.16.0014
4916,0032310-64.2025.8.16.0001
4917,0118416-66.2024.8.16.0000
4918,4005056-86.2025.8.16.4321
4919,0021182-04.2022.8.16.0017
4920,0036351-74.2025.8.16.0001
4921,0050154-16.2014.8.16.0000
4922,0010746-95.2025.8.16.0173
4923,0103211-60.2025.8.16.0000
4924,0014632-84.2018.8.16.0129
4925,0057806-98.2025.8.16.0000
4926,0006661-19.2020.8.16.0019
4927,0015746-13.2025.8.16.0000
4928,4001546-85.2025.8.16.0014
4929,4004955-49.2025.8.16.4321
4930,0014053-91.2024.8.16.0173
4931,0082311-56.2025.8.16.0000
4932,0072187-14.2025.8.16.0000
4933,0008440-30.2015.8.16.0004
4934,0072082-37.2025.8.16.0000
4935,0002782-91.2025.8.16.0192
4936,0057605-64.2025.8.16.0014
4937,0109119-98.2025.8.16.0000
4938,0048431-73.2025.8.16.0000
4939,0034509-69.2025.8.16.0030
4940,0009991-28.2025.8.16.0058
4941,0015093-11.2025.8.16.0194
4942,0114173-45.2025.8.16.0000
4943,0115506-32.2025.8.16.0000
4944,0119786-46.2025.8.16.0000
4945,0035286-87.2025.8.16.0019
4946,0132817-36.2025.8.16.0000
4947,4004829-96.2025.8.16.4321
4948,0070888-02.2025.8.16.0000
4949,4001085-98.2025.8.16.0019
4950,0031966-83.2025.8.16.0001
4951,0011991-73.2025.8.16.0131
4952,4000562-09.2025.8.16.0077
4953,4004753-72.2025.8.16.4321
4954,0119191-47.2025.8.16.0000
4955,0076169-36.2025.8.16.0000
4956,0077711-89.2025.8.16.0000
4957,0067857-71.2025.8.16.0000
4958,0071297-75.2025.8.16.0000
4959,4000060-74.2025.8.16.0108
4960,0019677-79.2025.8.16.0014
4961,0132509-97.2025.8.16.0000
4962,0108201-94.2025.8.16.0000
4963,0016847-50.2025.8.16.0044
4964,0001636-87.2025.8.16.0168
4965,0001421-07.2025.8.16.0138
4966,0075312-87.2025.8.16.0000
4967,0039074-66.2025.8.16.0001
4968,0000853-87.2022.8.16.0140
4969,0027109-43.2025.8.16.0017
4970,0001632-50.2025.8.16.0168
4971,0077634-80.2025.8.16.0000
4972,0001427-08.2024.8.16.0119
4973,0082426-77.2025.8.16.0000
4974,0076645-74.2025.8.16.0000
4975,0002785-75.2025.8.16.0150
4976,0077367-11.2025.8.16.0000
4977,0010873-87.2025.8.16.0058
4978,0048651-71.2025.8.16.0000
4979,0077081-33.2025.8.16.0000
4980,0066485-87.2025.8.16.0000
4981,0006107-65.2025.8.16.0098
4982,0011851-10.2025.8.16.0173
4983,0121000-72.2025.8.16.0000
4984,4000145-76.2025.8.16.0038
4985,0035160-37.2025.8.16.0019
4986,0078459-24.2025.8.16.0000
4987,0061448-79.2025.8.16.0000
4988,0055537-86.2025.8.16.0000
4989,0001635-05.2025.8.16.0168
4990,0078455-84.2025.8.16.0000
4991,0101692-50.2025.8.16.0000
4992,0008742-61.2021.8.16.0194
4993,0056577-06.2025.8.16.0000
4994,0037801-52.2025.8.16.0001
4995,0002936-17.2025.8.16.0061
4996,0063467-58.2025.8.16.0000
4997,0081343-26.2025.8.16.0000
4998,0007523-34.2025.8.16.0174
4999,0038863-33.2025.8.16.0000
5000,0072964-96.2025.8.16.0000
5001,0022580-77.2022.8.16.0019
5002,0003678-50.2025.8.16.0026
5003,0003041-20.2015.8.16.0004
5004,0008496-35.2022.8.16.0031
5005,0012856-67.2025.8.16.0173
5006,0000535-02.2023.8.16.0001
5007,0010749-67.2025.8.16.0038
5008,0033145-62.2025.8.16.0030
5009,0003342-70.2025.8.16.0115
5010,0105317-92.2025.8.16.0000
5011,0029179-41.2013.8.16.0021
5012,0007414-12.2025.8.16.0112
5013,0125976-25.2025.8.16.0000
5014,0120512-20.2025.8.16.0000
5015,0106545-05.2025.8.16.0000
5016,0087068-93.2025.8.16.0000
5017,0005552-50.2024.8.16.0044
5018,0112513-16.2025.8.16.0000
5019,0000833-48.2019.8.16.0093
5020,0120645-62.2025.8.16.0000
5021,0111638-46.2025.8.16.0000
5022,0011503-27.2025.8.16.0129
5023,0010981-06.2025.8.16.0030
5024,0000514-74.2019.8.16.0095
5025,0083034-75.2025.8.16.0000
5026,0083813-30.2025.8.16.0000
5027,0005423-22.2023.8.16.0160
5028,0036831-95.2025.8.16.0019
5029,0011973-40.2025.8.16.0038
5030,0071566-72.2025.8.16.0014
5031,4000556-02.2025.8.16.0077
5032,0010666-12.2018.8.16.0001
5033,0007432-79.2025.8.16.0129
5034,0024795-12.2024.8.16.0001
5035,0010430-07.2025.8.16.0004
5036,0037256-19.2025.8.16.0021
5037,0071755-92.2025.8.16.0000
5038,0065902-05.2025.8.16.0000
5039,0106239-36.2025.8.16.0000
5040,0124978-57.2025.8.16.0000
5041,0091597-58.2025.8.16.0000
5042,0009902-87.2025.8.16.0160
5043,0039604-73.2025.8.16.0000
5044,0007918-94.2019.8.16.0090
5045,0000824-63.2024.8.16.0141
5046,0087251-64.2025.8.16.0000
5047,0102884-18.2025.8.16.0000
5048,0080912-89.2025.8.16.0000
5049,0017509-41.2025.8.16.0035
5050,0124605-26.2025.8.16.0000
5051,0097745-85.2025.8.16.0000
5052,0110732-56.2025.8.16.0000
5053,0130294-85.2024.8.16.0000
5054,0004533-31.2025.8.16.0090
5055,0064959-85.2025.8.16.0000
5056,0086640-14.2025.8.16.0000
5057,0074797-52.2025.8.16.0000
5058,0009649-81.2025.8.16.0069
5059,0078884-51.2025.8.16.0000
5060,0084636-04.2025.8.16.0000
5061,0001694-50.2024.8.16.0128
5062,0014275-63.2025.8.16.0031
5063,0012084-29.2025.8.16.0004
5064,0090858-85.2025.8.16.0000
5065,0016826-74.2025.8.16.0044
5066,0083747-50.2025.8.16.0000
5067,0018611-98.2025.8.16.0035
5068,0009962-75.2025.8.16.0058
5069,0008897-50.2025.8.16.0024
5070,0008618-07.2023.8.16.0001
5071,0013397-96.2025.8.16.0045
5072,0029903-31.2025.8.16.0019
5073,0019588-37.2021.8.16.0001
5074,0003766-28.2019.8.16.0114
5075,0010274-69.2024.8.16.0031
5076,0036582-75.2024.8.16.0021
5077,0007821-55.2024.8.16.0014
5078,0006704-91.2024.8.16.0058
5079,0013353-50.2024.8.16.0130
5080,0004854-22.2024.8.16.0019
5081,0011216-26.2024.8.16.0056
5082,0002607-23.2024.8.16.0131
5083,0000639-27.2025.8.16.0129
5084,0001576-03.2024.8.16.0184
5085,0039715-30.2024.8.16.0182
5086,0039775-22.2024.8.16.0014
5087,0001753-14.2025.8.16.0060
5088,0009394-73.2025.8.16.0021
5089,0002498-16.2025.8.16.0182
5090,0018234-15.2024.8.16.0019
5091,0002840-14.2025.8.16.0154
5092,0001001-80.2025.8.16.0112
5093,0044711-90.2024.8.16.0014
5094,0001636-31.2024.8.16.0101
5095,0017447-16.2023.8.16.0182
5096,0001699-21.2025.8.16.0166
5097,0006233-18.2025.8.16.0098
5098,0029385-75.2024.8.16.0019
5099,0044724-36.2025.8.16.0182
5100,0002950-62.2025.8.16.0170
5101,0002695-16.2025.8.16.0167
5102,0018517-41.2024.8.16.0018
5103,0001847-53.2024.8.16.0041
5104,0010368-35.2024.8.16.0025
5105,0002724-54.2025.8.16.0074
5106,0000940-53.2025.8.16.0038
5107,0014895-17.2025.8.16.0018
5108,0015409-04.2024.8.16.0018
5109,0001452-75.2019.8.16.0093
5110,0068585-70.2025.8.16.0014
5111,0015150-72.2025.8.16.0018
5112,0003365-22.2025.8.16.0113
5113,0070078-82.2025.8.16.0014
5114,0003656-06.2025.8.16.0086
5115,0007082-04.2023.8.16.0019
5116,0007612-19.2025.8.16.0025
5117,0003572-04.2024.8.16.0033
5118,0003160-79.2025.8.16.0149
5119,0005141-38.2025.8.16.0184
5120,0044817-52.2024.8.16.0014
5121,0005447-26.2012.8.16.0131
5122,0022043-27.2012.8.16.0021
5123,0007089-83.2025.8.16.0129
5124,0010578-29.2024.8.16.0044
5125,0001924-80.2025.8.16.0153
5126,0008794-09.2023.8.16.0058
5127,0011354-28.2025.8.16.0130
5128,0016429-93.2025.8.16.0018
5129,0003630-41.2025.8.16.0075
5130,0042246-53.2025.8.16.0021
5131,0015959-62.2025.8.16.0018
5132,0000867-23.2024.8.16.0101
5133,0021520-50.2024.8.16.0035
5134,0036266-64.2024.8.16.0182
5135,0039951-50.2024.8.16.0030
5136,0004806-33.2024.8.16.0029
5137,0060348-81.2024.8.16.0014
5138,0013618-58.2024.8.16.0031
5139,0007442-77.2025.8.16.0112
5140,0040599-59.2024.8.16.0182
5141,0008870-97.2025.8.16.0014
5142,0016550-92.2023.8.16.0018
5143,0005465-61.2025.8.16.9000
5144,0004158-52.2025.8.16.0018
5145,0005540-04.2024.8.16.0184
5146,0030816-28.2025.8.16.0014
5147,0010549-50.2024.8.16.0182
5148,0003983-02.2025.8.16.0069
5149,0002148-20.2020.8.16.0209
5150,0001136-06.2021.8.16.0186
5151,0041368-31.2025.8.16.0021
5152,0046669-58.2025.8.16.0182
5153,0010607-89.2024.8.16.0170
5154,0002588-52.2025.8.16.0205
5155,0001671-45.2025.8.16.0104
5156,0008696-59.2024.8.16.0035
5157,0002501-72.2025.8.16.0019
5158,0001649-38.2024.8.16.0163
5159,0000497-61.2020.8.16.0076
5160,0036554-16.2024.8.16.0019
5161,0003612-39.2025.8.16.0101
5162,0003646-37.2025.8.16.0158
5163,0001972-68.2025.8.16.0014
5164,0004900-47.2024.8.16.0104
5165,0075080-33.2025.8.16.0014
5166,0001458-21.2023.8.16.0165
5167,0005118-97.2024.8.16.0129
5168,0000239-48.2025.8.16.0182
5169,0011964-15.2024.8.16.0038
5170,0001346-86.2025.8.16.0034
5171,0000225-25.2025.8.16.0098
5172,0001914-90.2025.8.16.0135
5173,0004401-97.2025.8.16.0146
5174,0003853-58.2025.8.16.0086
5175,0048245-86.2025.8.16.0182
5176,0005647-27.2025.8.16.0018
5177,0018047-73.2025.8.16.0018
5178,0024761-95.2025.8.16.0035
5179,0031707-30.2025.8.16.0182
5180,0048242-34.2025.8.16.0182
5181,0013577-41.2025.8.16.0004
5182,0037680-38.2023.8.16.0019
5183,0005401-34.2024.8.16.0190
5184,0077284-92.2025.8.16.0000
5185,0009622-90.2015.8.16.0185
5186,0002160-86.2023.8.16.0190
5187,0001899-18.2020.8.16.0129
5188,0063147-08.2025.8.16.0000
5189,0000870-20.2022.8.16.0142
5190,0114016-72.2025.8.16.0000
5191,0090648-34.2025.8.16.0000
5192,0118603-40.2025.8.16.0000
5193,0010148-46.2020.8.16.0035
5194,0005401-50.2023.8.16.0196
5195,0109911-52.2025.8.16.0000
5196,0084501-89.2025.8.16.0000
5197,0038976-81.2025.8.16.0001
5198,0037293-09.2025.8.16.0001
5199,0077761-18.2025.8.16.0000
5200,0059607-49.2025.8.16.0000
5201,0050445-30.2025.8.16.0000
5202,0008608-21.2025.8.16.0056
5203,0059077-45.2025.8.16.0000
5204,0054021-31.2025.8.16.0000
5205,0005136-84.2025.8.16.0129
5206,0036989-54.2024.8.16.0030
5207,0130019-05.2025.8.16.0000
5208,0076723-68.2025.8.16.0000
5209,0001122-83.2023.8.16.0143
5210,0129276-92.2025.8.16.0000
5211,4001107-23.2025.8.16.0031
5212,0129646-71.2025.8.16.0000
5213,0114512-04.2025.8.16.0000
5214,4000702-23.2025.8.16.0019
5215,0076790-33.2025.8.16.0000
5216,0002410-54.2025.8.16.0092
5217,0087268-03.2025.8.16.0000
5218,0087526-13.2025.8.16.0000
5219,0006431-36.2024.8.16.0148
5220,0080662-56.2025.8.16.0000
5221,0079603-33.2025.8.16.0000
5222,0001197-66.2023.8.16.0194
5223,0042740-15.2025.8.16.0021
5224,0078976-29.2025.8.16.0000
5225,0005060-64.2023.8.16.0021
5226,0018408-49.2022.8.16.0001
5227,0077192-17.2025.8.16.0000
5228,0023567-85.2023.8.16.0017
5229,0083569-04.2025.8.16.0000
5230,0043628-92.2022.8.16.0019
